N_unmapped	895613	895613	895613
N_multimapping	15125311	15125311	15125311
N_noFeature	4615265	33809729	4807433
N_ambiguous	3820140	30926	2647478
ENSG00000223972	0	0	0
ENSG00000227232	5	0	5
ENSG00000278267	0	0	0
ENSG00000243485	0	0	0
ENSG00000284332	0	0	0
ENSG00000237613	0	0	0
ENSG00000268020	0	0	0
ENSG00000240361	0	0	0
ENSG00000186092	0	0	0
ENSG00000238009	0	0	0
ENSG00000239945	0	0	0
ENSG00000233750	0	0	0
ENSG00000268903	8	0	8
ENSG00000269981	6	0	6
ENSG00000239906	0	0	0
ENSG00000241860	5	0	5
ENSG00000222623	0	0	0
ENSG00000241599	0	0	0
ENSG00000279928	0	0	0
ENSG00000279457	46	0	46
ENSG00000273874	0	0	0
ENSG00000228463	0	0	1
ENSG00000286448	0	1	0
ENSG00000236679	0	0	0
ENSG00000236601	0	0	0
ENSG00000237094	9	0	9
ENSG00000269732	0	0	0
ENSG00000284733	0	0	0
ENSG00000233653	0	0	0
ENSG00000250575	0	0	0
ENSG00000278757	0	0	0
ENSG00000230021	1	12	2
ENSG00000235146	0	1	0
ENSG00000225972	1	0	1
ENSG00000225630	21	0	21
ENSG00000237973	17	0	21
ENSG00000278791	0	3	0
ENSG00000229344	0	0	0
ENSG00000240409	0	0	0
ENSG00000248527	52	7	45
ENSG00000198744	0	0	0
ENSG00000268663	0	0	0
ENSG00000284662	0	0	0
ENSG00000229376	0	0	0
ENSG00000228327	13	0	13
ENSG00000223181	0	0	0
ENSG00000229905	0	0	0
ENSG00000237491	33	6	27
ENSG00000285268	0	0	0
ENSG00000230092	5	0	5
ENSG00000177757	4	4	0
ENSG00000228794	421	4	432
ENSG00000225880	18	1	21
ENSG00000288531	1	0	1
ENSG00000230368	0	0	0
ENSG00000234711	0	0	0
ENSG00000283040	0	0	0
ENSG00000272438	6	0	7
ENSG00000230699	45	0	45
ENSG00000241180	2	0	2
ENSG00000223764	18	17	2
ENSG00000187634	13	1352	4
ENSG00000188976	6665	8	8000
ENSG00000187961	2242	38	2204
ENSG00000187583	232	15	264
ENSG00000187642	7	47	7
ENSG00000272512	65	0	65
ENSG00000188290	1947	28	1919
ENSG00000187608	145	1	147
ENSG00000231702	0	3	0
ENSG00000224969	3	2	1
ENSG00000188157	11734	8	11726
ENSG00000242590	0	0	0
ENSG00000217801	133	50	88
ENSG00000273443	7	12	0
ENSG00000237330	87	9	78
ENSG00000131591	560	12	548
ENSG00000285812	12	12	0
ENSG00000223823	0	0	0
ENSG00000207730	12	0	12
ENSG00000207607	29	0	29
ENSG00000198976	14	0	14
ENSG00000272141	183	0	183
ENSG00000205231	8	11	1
ENSG00000162571	22	1	25
ENSG00000186891	0	0	0
ENSG00000186827	8	0	8
ENSG00000078808	3908	4	3904
ENSG00000176022	2041	1	2040
ENSG00000184163	19	1	18
ENSG00000260179	7	0	7
ENSG00000160087	1217	5	1212
ENSG00000230415	3	0	3
ENSG00000162572	26	2	24
ENSG00000131584	2170	174	2190
ENSG00000278073	0	0	0
ENSG00000169972	900	178	1098
ENSG00000127054	2576	357	2401
ENSG00000283712	0	0	0
ENSG00000240731	41	28	13
ENSG00000224051	1047	7	1040
ENSG00000169962	82	107	7
ENSG00000107404	7700	38	7694
ENSG00000284372	0	0	0
ENSG00000162576	261	261	0
ENSG00000175756	3135	11	3124
ENSG00000223663	1	0	1
ENSG00000221978	4335	3	4332
ENSG00000224870	760	198	775
ENSG00000242485	1263	112	1364
ENSG00000264293	0	0	0
ENSG00000272455	140	0	140
ENSG00000235098	1	1	0
ENSG00000225905	0	0	0
ENSG00000205116	0	0	0
ENSG00000225285	4	0	4
ENSG00000179403	3840	10	3830
ENSG00000215915	27	0	27
ENSG00000160072	1364	4	1360
ENSG00000284740	0	0	0
ENSG00000197785	1815	6	1809
ENSG00000205090	14	3	11
ENSG00000160075	3439	3	3436
ENSG00000215014	18	6	12
ENSG00000274481	0	0	0
ENSG00000228594	0	0	0
ENSG00000286989	1	1	0
ENSG00000272106	99	16	120
ENSG00000197530	3606	86	3557
ENSG00000189409	1	0	1
ENSG00000248333	593	8	585
ENSG00000272004	0	23	3
ENSG00000189339	914	10	930
ENSG00000269737	17	16	1
ENSG00000215914	1	0	1
ENSG00000008128	19	0	19
ENSG00000268575	38	0	56
ENSG00000227775	0	73	0
ENSG00000215790	106	7	154
ENSG00000008130	3335	7	3328
ENSG00000078369	8442	6	8436
ENSG00000231050	16	6	10
ENSG00000169885	15	4	11
ENSG00000178821	922	0	922
ENSG00000142609	18	17	1
ENSG00000233542	0	0	0
ENSG00000187730	1	0	1
ENSG00000226969	2	0	2
ENSG00000067606	1229	74	1831
ENSG00000271806	9	127	0
ENSG00000182873	32	22	11
ENSG00000162585	998	521	1034
ENSG00000234396	0	0	0
ENSG00000157933	2788	6	2782
ENSG00000287356	21	9	14
ENSG00000116151	190	1	191
ENSG00000272161	1	0	1
ENSG00000269896	27	0	27
ENSG00000272420	0	0	0
ENSG00000157916	2605	536	2951
ENSG00000157911	926	367	1441
ENSG00000149527	81	14	67
ENSG00000224387	0	0	0
ENSG00000229393	0	0	0
ENSG00000157881	1233	1	1232
ENSG00000197921	1	1	0
ENSG00000272449	18	1	17
ENSG00000238164	13	10	16
ENSG00000157873	122	4	131
ENSG00000225931	0	0	0
ENSG00000228037	2	2	0
ENSG00000157870	1324	1	1511
ENSG00000142606	1	189	0
ENSG00000237058	0	0	0
ENSG00000215912	34	0	34
ENSG00000285945	0	0	0
ENSG00000283259	0	0	0
ENSG00000233234	0	0	0
ENSG00000287396	0	0	0
ENSG00000231630	0	0	0
ENSG00000284745	0	0	0
ENSG00000169717	0	0	0
ENSG00000177133	216	0	216
ENSG00000142611	517	3	514
ENSG00000283572	0	0	0
ENSG00000226286	3	3	0
ENSG00000279839	11	0	11
ENSG00000272235	32	27	5
ENSG00000287828	16	5	11
ENSG00000286518	2	2	0
ENSG00000130762	2733	17	2716
ENSG00000272088	1	1	0
ENSG00000162591	2285	6	2279
ENSG00000207776	1	0	1
ENSG00000238260	4	0	4
ENSG00000158109	1578	5	1573
ENSG00000116213	2284	3	2281
ENSG00000078900	815	1	904
ENSG00000227589	8	8	0
ENSG00000235131	5	5	0
ENSG00000227372	2	92	0
ENSG00000276189	0	0	0
ENSG00000162592	2	2	0
ENSG00000235169	33	0	33
ENSG00000130764	2211	3	2438
ENSG00000266075	1	1	0
ENSG00000272153	14	243	1
ENSG00000116198	1418	0	1418
ENSG00000169598	605	1	604
ENSG00000198912	1024	2	1022
ENSG00000236423	23	0	23
ENSG00000233304	0	0	0
ENSG00000226374	0	0	0
ENSG00000284668	0	0	0
ENSG00000284703	0	0	0
ENSG00000229280	0	0	0
ENSG00000235054	0	0	0
ENSG00000284694	0	0	0
ENSG00000227169	0	0	0
ENSG00000232596	0	0	0
ENSG00000196581	0	0	0
ENSG00000287586	0	0	0
ENSG00000284739	0	0	0
ENSG00000284674	0	0	0
ENSG00000231510	0	0	0
ENSG00000284616	0	0	0
ENSG00000284692	0	0	0
ENSG00000284666	0	0	0
ENSG00000260972	0	0	0
ENSG00000283356	0	0	0
ENSG00000236948	0	0	0
ENSG00000264341	0	0	0
ENSG00000264101	3	0	3
ENSG00000131697	1030	3	1034
ENSG00000069424	1145	17	1135
ENSG00000116254	48	8	40
ENSG00000285629	0	0	0
ENSG00000116251	2473	29	2473
ENSG00000226944	8	5	9
ENSG00000158286	672	77	693
ENSG00000116237	6287	22	6517
ENSG00000225077	9	198	2
ENSG00000173673	1	0	1
ENSG00000158292	887	0	887
ENSG00000097021	3817	9	3858
ENSG00000271746	0	43	7
ENSG00000069812	444	1	443
ENSG00000187017	4	33	4
ENSG00000265392	0	0	0
ENSG00000231868	0	1	0
ENSG00000215788	303	0	335
ENSG00000171680	2956	6	2950
ENSG00000162408	2716	0	2716
ENSG00000253022	2	2	0
ENSG00000229519	28	13	15
ENSG00000173662	2	2	0
ENSG00000204859	443	23	420
ENSG00000162413	4610	7	4603
ENSG00000116273	1585	0	1585
ENSG00000041988	768	1070	796
ENSG00000007923	2131	36	3193
ENSG00000228750	0	0	0
ENSG00000284744	0	0	0
ENSG00000237436	2	0	2
ENSG00000171735	586	2	584
ENSG00000227950	6	6	0
ENSG00000237365	0	0	0
ENSG00000207056	0	0	0
ENSG00000237402	5	0	5
ENSG00000237728	1	1	0
ENSG00000225126	0	0	0
ENSG00000270171	2	2	0
ENSG00000270035	0	0	0
ENSG00000269978	0	0	0
ENSG00000049245	2997	0	2997
ENSG00000269925	11	0	11
ENSG00000049246	327	0	402
ENSG00000236266	3	24	0
ENSG00000049247	1	55	0
ENSG00000049249	0	0	0
ENSG00000270330	0	0	0
ENSG00000116288	2840	0	2840
ENSG00000200344	1	1	0
ENSG00000284747	10	5	7
ENSG00000284716	0	0	0
ENSG00000116285	1895	3	1894
ENSG00000238290	3	0	3
ENSG00000232848	0	0	0
ENSG00000229305	0	0	0
ENSG00000227634	0	0	0
ENSG00000200975	0	0	0
ENSG00000233645	0	0	0
ENSG00000251977	0	0	0
ENSG00000162426	127	0	127
ENSG00000252254	0	0	0
ENSG00000142599	1942	9	1933
ENSG00000232912	11	11	0
ENSG00000221083	0	0	0
ENSG00000270282	0	0	0
ENSG00000234619	2	2	0
ENSG00000224315	2	0	2
ENSG00000222511	0	0	0
ENSG00000226545	3	3	0
ENSG00000228423	2	0	2
ENSG00000229716	0	0	0
ENSG00000074800	77086	7	77110
ENSG00000274258	1	0	1
ENSG00000230679	5	33	3
ENSG00000201725	0	0	0
ENSG00000238249	0	0	0
ENSG00000232208	0	0	0
ENSG00000232663	0	0	0
ENSG00000131686	0	0	0
ENSG00000265141	0	0	0
ENSG00000197241	2	0	2
ENSG00000142583	3	0	3
ENSG00000252404	0	0	0
ENSG00000180758	783	1	782
ENSG00000228526	537	16	572
ENSG00000284357	0	0	0
ENSG00000234546	25	39	37
ENSG00000049239	2661	3	2658
ENSG00000171621	1488	0	1488
ENSG00000284652	0	0	0
ENSG00000284693	14	0	14
ENSG00000252956	0	0	0
