N_unmapped	1128965	1128965	1128965
N_multimapping	15942560	15942560	15942560
N_noFeature	4536721	31730862	4798389
N_ambiguous	4047636	36166	2974549
ENSG00000223972	0	0	0
ENSG00000227232	3	0	3
ENSG00000278267	0	0	0
ENSG00000243485	0	0	0
ENSG00000284332	0	0	0
ENSG00000237613	0	0	0
ENSG00000268020	0	0	0
ENSG00000240361	0	0	0
ENSG00000186092	1	1	0
ENSG00000238009	1	0	5
ENSG00000239945	0	0	0
ENSG00000233750	5	9	0
ENSG00000268903	5	0	5
ENSG00000269981	3	0	3
ENSG00000239906	0	0	0
ENSG00000241860	15	0	15
ENSG00000222623	0	0	0
ENSG00000241599	0	0	0
ENSG00000279928	1	1	0
ENSG00000279457	47	0	47
ENSG00000273874	0	0	0
ENSG00000228463	5	0	7
ENSG00000286448	0	2	0
ENSG00000236679	0	0	0
ENSG00000236601	0	0	0
ENSG00000237094	17	0	17
ENSG00000269732	0	0	0
ENSG00000284733	0	0	0
ENSG00000233653	0	0	0
ENSG00000250575	0	0	0
ENSG00000278757	0	0	0
ENSG00000230021	1	14	3
ENSG00000235146	0	2	0
ENSG00000225972	0	0	0
ENSG00000225630	47	0	47
ENSG00000237973	27	0	30
ENSG00000278791	0	3	0
ENSG00000229344	2	0	2
ENSG00000240409	0	0	0
ENSG00000248527	96	3	93
ENSG00000198744	2	0	2
ENSG00000268663	0	0	0
ENSG00000284662	0	0	0
ENSG00000229376	0	0	0
ENSG00000228327	25	0	25
ENSG00000223181	0	0	0
ENSG00000229905	0	0	0
ENSG00000237491	34	15	19
ENSG00000285268	0	0	0
ENSG00000230092	13	0	13
ENSG00000177757	5	4	1
ENSG00000228794	559	12	568
ENSG00000225880	27	2	32
ENSG00000288531	3	0	3
ENSG00000230368	1	3	0
ENSG00000234711	0	0	2
ENSG00000283040	0	0	0
ENSG00000272438	9	2	8
ENSG00000230699	87	2	85
ENSG00000241180	0	0	0
ENSG00000223764	76	59	18
ENSG00000187634	52	1044	26
ENSG00000188976	5587	8	6597
ENSG00000187961	2288	77	2211
ENSG00000187583	251	19	279
ENSG00000187642	29	50	26
ENSG00000272512	60	2	58
ENSG00000188290	790	13	777
ENSG00000187608	442	2	448
ENSG00000231702	4	12	0
ENSG00000224969	4	4	0
ENSG00000188157	10856	13	10843
ENSG00000242590	0	0	0
ENSG00000217801	207	83	141
ENSG00000273443	20	32	5
ENSG00000237330	186	20	166
ENSG00000131591	490	52	438
ENSG00000285812	5	5	0
ENSG00000223823	1	1	0
ENSG00000207730	19	0	19
ENSG00000207607	30	1	29
ENSG00000198976	18	0	18
ENSG00000272141	180	0	180
ENSG00000205231	12	14	1
ENSG00000162571	31	0	34
ENSG00000186891	4	0	4
ENSG00000186827	10	0	10
ENSG00000078808	5992	12	5980
ENSG00000176022	1749	18	1731
ENSG00000184163	39	6	33
ENSG00000260179	8	1	7
ENSG00000160087	1330	24	1306
ENSG00000230415	17	0	17
ENSG00000162572	113	16	97
ENSG00000131584	3087	210	3114
ENSG00000278073	0	0	0
ENSG00000169972	827	270	989
ENSG00000127054	3095	491	2799
ENSG00000283712	0	0	0
ENSG00000240731	41	30	11
ENSG00000224051	1487	51	1436
ENSG00000169962	321	260	88
ENSG00000107404	6522	45	6504
ENSG00000284372	0	0	0
ENSG00000162576	456	425	31
ENSG00000175756	2972	43	2929
ENSG00000223663	3	2	1
ENSG00000221978	3269	3	3266
ENSG00000224870	1138	341	1066
ENSG00000242485	1642	149	1762
ENSG00000264293	0	0	0
ENSG00000272455	186	0	186
ENSG00000235098	6	5	1
ENSG00000225905	1	0	1
ENSG00000205116	0	0	0
ENSG00000225285	12	1	11
ENSG00000179403	2919	11	2908
ENSG00000215915	53	2	51
ENSG00000160072	1502	2	1500
ENSG00000284740	9	0	9
ENSG00000197785	1345	5	1340
ENSG00000205090	9	4	5
ENSG00000160075	4025	9	4016
ENSG00000215014	73	17	56
ENSG00000274481	0	0	0
ENSG00000228594	1	0	1
ENSG00000286989	1	0	1
ENSG00000272106	212	40	243
ENSG00000197530	4591	226	4436
ENSG00000189409	8	0	8
ENSG00000248333	625	16	609
ENSG00000272004	0	68	4
ENSG00000189339	1662	22	1712
ENSG00000269737	32	30	2
ENSG00000215914	0	0	0
ENSG00000008128	73	1	72
ENSG00000268575	73	1	107
ENSG00000227775	2	159	3
ENSG00000215790	217	5	337
ENSG00000008130	3748	34	3714
ENSG00000078369	6745	8	6737
ENSG00000231050	26	3	23
ENSG00000169885	43	11	32
ENSG00000178821	797	1	796
ENSG00000142609	43	28	15
ENSG00000233542	0	0	0
ENSG00000187730	7	6	1
ENSG00000226969	19	2	17
ENSG00000067606	1340	114	2007
ENSG00000271806	12	148	0
ENSG00000182873	36	22	15
ENSG00000162585	1042	725	961
ENSG00000234396	0	0	0
ENSG00000157933	3478	14	3464
ENSG00000287356	62	16	53
ENSG00000116151	312	8	311
ENSG00000272161	0	0	0
ENSG00000269896	48	2	46
ENSG00000272420	1	0	1
ENSG00000157916	2445	539	2903
ENSG00000157911	961	480	1478
ENSG00000149527	327	61	266
ENSG00000224387	5	4	1
ENSG00000229393	4	2	2
ENSG00000157881	1077	11	1066
ENSG00000197921	1	1	0
ENSG00000272449	129	12	117
ENSG00000238164	54	70	64
ENSG00000157873	497	24	553
ENSG00000225931	3	1	2
ENSG00000228037	9	4	5
ENSG00000157870	1246	5	1384
ENSG00000142606	9	145	7
ENSG00000237058	0	0	0
ENSG00000215912	44	0	44
ENSG00000285945	0	0	0
ENSG00000283259	0	0	0
ENSG00000233234	0	0	0
ENSG00000287396	13	0	16
ENSG00000231630	1	4	0
ENSG00000284745	1	0	1
ENSG00000169717	1	0	1
ENSG00000177133	112	0	112
ENSG00000142611	387	0	387
ENSG00000283572	1	0	1
ENSG00000226286	4	4	0
